customer_id,customer_name,customer_address,country,city,birthdate,marital_status,yearly_income,total_children,gender,education,acct_open_date,member_card,occupation,homeowner
2853,Larry Gray,2756 Sinclair Avenue,USA,Concord,2/17/1969,S,$30K - $50K,4,M,High School Degree,3/15/1994,Silver,Manual,N
2854,James Smith,7415 Chaparral Court,USA,Sedro Woolley,2/3/1929,M,$30K - $50K,0,F,High School Degree,3/21/1990,Bronze,Manual,Y
2855,Susan Weidoff,4037 San View Way,Canada,Sooke,6/13/1916,S,$50K - $70K,3,M,High School Degree,11/23/1993,Normal,Manual,Y
2856,Stephen Harbut,8950 Scenic Avenue,USA,Woodburn,10/2/1971,M,$130K - $150K,5,F,Graduate Degree,7/14/1993,Silver,Professional,Y
2857,Shae Meuller,8483 Arizona Drive,USA,Burbank,8/2/1917,M,$30K - $50K,1,M,High School Degree,9/9/1991,Bronze,Skilled Manual,Y
2858,Mark Marchese,6306 Knollview Court,Canada,Burnaby,8/8/1956,M,$70K - $90K,3,F,Bachelors Degree,7/20/1990,Bronze,Management,Y
2859,Evelyn Oechsle,6093 Olivera Road,USA,San Jose,7/12/1980,S,$130K - $150K,2,F,Partial High School,3/19/1993,Normal,Professional,N
2860,Dee Thayer,1515 Ptarmigan Dr,USA,Palo Alto,6/2/1975,M,$110K - $130K,1,M,Bachelors Degree,1/6/1993,Bronze,Professional,Y
2861,Edward Buss,4211 Eastgate Avenue,USA,Newport Beach,6/1/1964,M,$30K - $50K,5,M,Partial College,6/20/1991,Golden,Professional,Y
2862,Ronald Trexler,2542 Pinecrest Court,Mexico,Orizaba,11/16/1940,M,$50K - $70K,1,F,Bachelors Degree,1/9/1993,Bronze,Professional,Y
2863,Paul Tato,5492 Dartmouth Way,USA,Olympia,5/14/1931,M,$70K - $90K,0,M,Bachelors Degree,6/4/1993,Bronze,Professional,Y
2864,Susan Velasquez,6733 North Star Dr,USA,Chula Vista,9/6/1938,M,$110K - $130K,1,M,High School Degree,6/18/1991,Golden,Professional,Y
2865,Barbara Prutch,9937 Madrone St,USA,Altadena,3/16/1911,S,$110K - $130K,4,M,High School Degree,10/17/1993,Silver,Management,Y
2866,Jeff Quinn,1434 El Dorado Way,USA,Altadena,11/2/1968,S,$30K - $50K,2,F,High School Degree,11/27/1993,Bronze,Skilled Manual,N
2867,Gregory Bullock,4892 St. Andrews Drive,USA,Berkeley,3/5/1938,S,$10K - $30K,2,M,Partial High School,7/2/1993,Normal,Manual,N
2868,Alice Archuletta,9297 Mauna Kea Court,Mexico,Tixapan,1/26/1956,M,$130K - $150K,1,M,High School Degree,9/15/1990,Bronze,Professional,N
2869,Steven Woods,5665 Las Lomas Way,USA,Torrance,5/24/1960,S,$10K - $30K,2,F,High School Degree,2/6/1993,Normal,Skilled Manual,Y
2870,Marie Leadingham,7669 Springfield Drive,USA,Woodland Hills,4/18/1965,S,$10K - $30K,3,M,Partial High School,1/21/1992,Normal,Skilled Manual,N
2871,Michelle Beavers,6947 Jemco Court,USA,Edmonds,2/15/1971,S,$30K - $50K,4,M,Partial College,6/20/1993,Bronze,Management,N
2872,Michael Yalotz,1861 Chinquapin Ct,USA,Anacortes,6/11/1930,M,$30K - $50K,4,F,High School Degree,7/21/1992,Golden,Manual,Y
2873,Kathryn Rowlez,4672 Euclid Ave,USA,Kirkland,11/9/1978,S,$90K - $110K,4,M,High School Degree,8/26/1992,Silver,Professional,Y
2874,Genevieve Montoya,2495 Rachele Road,Canada,Langford,9/26/1917,S,$30K - $50K,4,F,High School Degree,3/7/1993,Bronze,Skilled Manual,N
2875,Teresa Chorbajian,2282 Nulty Dr,USA,Santa Monica,4/13/1965,M,$50K - $70K,3,F,Bachelors Degree,8/16/1993,Silver,Management,Y
2876,Mahasti Grant,359 Pleasant Hill Rd,USA,San Gabriel,1/12/1934,M,$70K - $90K,0,F,Graduate Degree,3/28/1991,Bronze,Professional,Y
2877,Mark Whitley,400 Matterhorn Court,USA,Palo Alto,9/8/1955,S,$70K - $90K,4,F,Bachelors Degree,7/23/1991,Bronze,Professional,Y
2878,William Lindahl,1387 Dias Circle,USA,Port Orchard,5/23/1969,M,$30K - $50K,4,F,High School Degree,10/9/1991,Golden,Skilled Manual,Y
2879,Lynn Montelongo,1681 Lighthouse Way,USA,Downey,9/1/1934,S,$130K - $150K,1,M,Graduate Degree,12/1/1992,Bronze,Management,Y
2880,Lucille Spangenberg,2923 Napa St,Canada,Newton,10/18/1973,M,$30K - $50K,2,F,High School Degree,8/12/1993,Bronze,Manual,Y
2881,Ruth Patridge,6127 Lisa Lee Lane,USA,Lincoln Acres,3/11/1964,M,$30K - $50K,3,F,High School Degree,7/10/1994,Golden,Manual,N
2882,Marina Carlson,7622 Mayette Avenue,USA,Lincoln Acres,11/6/1925,S,$10K - $30K,2,M,Partial High School,5/17/1992,Normal,Manual,N
2883,Joan Faucette,3737 Bellord Ct,Canada,Shawnee,10/6/1927,M,$30K - $50K,0,F,High School Degree,7/2/1993,Silver,Manual,Y
2884,Eric Thompson,5486 Maria Vega Court,USA,San Jose,5/24/1977,S,$30K - $50K,3,M,High School Degree,5/13/1992,Bronze,Manual,Y
2885,Lorence Zastpil,1855 Rio Blanco Drive,USA,Grossmont,6/20/1943,S,$130K - $150K,3,F,Bachelors Degree,9/12/1994,Bronze,Professional,Y
2886,Cecilia Grainey,6513 Beauer Lane,USA,Portland,1/11/1979,M,$30K - $50K,3,F,High School Degree,2/13/1994,Bronze,Manual,Y
2887,Catherine Hathcock,3136 Pinewood Court,USA,Burlingame,9/15/1960,S,$10K - $30K,2,F,Partial High School,6/20/1993,Normal,Manual,N
2888,Joann Hanas,8049 Jefferson Street,USA,La Mesa,9/9/1951,S,$130K - $150K,2,M,Bachelors Degree,6/3/1990,Bronze,Professional,Y
2889,Mary Jorgensen,7581 Whiteaben Drive,Canada,Cliffside,4/15/1972,S,$50K - $70K,1,M,Bachelors Degree,1/20/1992,Bronze,Management,Y
2890,Shirley Cavior,2749 Greenbush Drive,USA,Beverly Hills,9/3/1944,M,$30K - $50K,4,F,High School Degree,6/10/1991,Golden,Manual,Y
2891,Ursula Cardenas,2536 El Capitan Lane,Canada,Langford,3/25/1966,S,$10K - $30K,5,F,Partial High School,6/3/1990,Normal,Manual,N
2892,Dennis Manown,613 Glen Wood Drive,Canada,Shawnee,8/21/1967,M,$30K - $50K,5,F,Partial College,3/9/1993,Silver,Management,Y
2893,Greg Slavin,3309 Clayton Way,USA,Spring Valley,4/26/1962,M,$70K - $90K,1,F,Partial High School,3/2/1991,Bronze,Professional,N
2894,Jennie Reeves,1641 Overhill Rd,USA,Walla Walla,8/10/1938,M,$10K - $30K,5,M,Partial High School,3/12/1993,Normal,Skilled Manual,Y
2895,Ernie Peterson,4591 Camino Peral,USA,Santa Cruz,9/13/1935,M,$10K - $30K,1,M,Partial High School,4/12/1993,Normal,Skilled Manual,Y
2896,Kelly Hayne,3177 Dover Way,USA,Port Orchard,5/27/1935,S,$50K - $70K,5,F,Bachelors Degree,8/21/1991,Bronze,Professional,N
2897,Carolyn Case,6381 Cardinal,USA,Issaquah,3/4/1973,M,$70K - $90K,1,F,Bachelors Degree,3/15/1994,Bronze,Professional,Y
2898,Michelle Noble,7876 Clinton Dr,Canada,Royal Oak,8/23/1966,M,$110K - $130K,3,M,Partial High School,11/3/1990,Golden,Professional,Y
2899,Susan Zehner,3991 Rose Ann Drive,USA,San Diego,7/4/1942,M,$130K - $150K,2,F,High School Degree,10/27/1991,Bronze,Professional,Y
2900,Chellie Nolan,5740 Cherry Street,USA,Santa Monica,9/20/1954,M,$30K - $50K,3,F,Partial College,6/8/1991,Golden,Skilled Manual,Y
2901,Lona Beard,2109 Harvey Way,Mexico,Tixapan,12/10/1946,S,$110K - $130K,5,M,High School Degree,2/4/1991,Bronze,Professional,Y
2902,Liliana Mitchell,8014 N. Civic Drive,Canada,Metchosin,4/26/1944,S,$30K - $50K,2,M,High School Degree,5/13/1994,Bronze,Manual,N
2903,M. Sikes,4637 Lakeside Court,USA,Grossmont,8/28/1957,S,$130K - $150K,1,M,Partial High School,3/6/1990,Silver,Professional,Y
2904,Barbara Gramstoff,2206 Countrywood Ct,Canada,Haney,5/19/1980,S,$110K - $130K,4,M,Partial High School,3/24/1994,Bronze,Professional,Y
2905,Justin Mulder,9082 Rolling Green Circle,USA,Port Orchard,7/22/1963,M,$50K - $70K,1,M,Partial High School,9/23/1994,Bronze,Manual,Y
2906,Natalie Zuerner,6905 Camino Ricardo,USA,Coronado,8/7/1967,M,$10K - $30K,4,M,Partial High School,7/26/1990,Normal,Skilled Manual,N
2907,Danny Turpin,6692 Babel Lane,USA,Kirkland,11/13/1959,S,$30K - $50K,3,F,Partial High School,6/27/1992,Bronze,Manual,N
2908,Janeen Broxton,4769 Buchanan Ct,USA,Milwaukie,2/7/1922,M,$30K - $50K,4,M,High School Degree,5/6/1993,Bronze,Manual,N
2909,Jane Gonzalez,4810 Rahn Court,USA,Edmonds,5/9/1949,M,$50K - $70K,5,M,Bachelors Degree,5/7/1994,Golden,Management,Y
2910,Tran McGrew,3141 Jalalon Place,USA,Ballard,8/1/1969,M,$10K - $30K,1,M,Partial High School,12/15/1994,Normal,Skilled Manual,N
2911,Katrina Williams,6091 Patterson Blvd.,Mexico,Santa Fe,6/2/1928,S,$30K - $50K,5,M,Bachelors Degree,4/9/1991,Bronze,Professional,N
2912,Staci Colla,7332 Arcadia Pl,USA,Oakland,10/13/1960,S,$90K - $110K,3,F,Bachelors Degree,5/15/1991,Bronze,Professional,N
2913,Jean Bell,538 Ward Court,USA,Pomona,8/25/1972,M,$50K - $70K,1,F,Bachelors Degree,10/18/1992,Silver,Professional,Y
2914,Elydia Rayner,2033 Woodbury Place,USA,Burien,9/17/1967,S,$70K - $90K,3,M,High School Degree,4/3/1990,Bronze,Professional,N
2915,Tressa Jameson,5491 Martindale Drive,USA,West Covina,12/12/1963,M,$130K - $150K,0,M,Partial High School,11/25/1992,Bronze,Professional,Y
2916,Claudia Barger,9896 Whitehaven Dr,USA,Salem,3/9/1949,M,$30K - $50K,5,M,High School Degree,2/3/1991,Bronze,Manual,N
2917,Ken Sparkman,6264 Center Ave,USA,Everett,10/10/1921,M,$10K - $30K,2,M,Partial High School,10/23/1992,Normal,Manual,N
2918,Kamela Contreras,8268 Donald Dr,USA,Puyallup,10/22/1951,S,$10K - $30K,3,F,Partial High School,2/14/1993,Normal,Manual,N
2919,Harold Shepherd,7546 Brookview Dr,Mexico,Tixapan,3/5/1938,M,$90K - $110K,1,M,Partial High School,7/4/1991,Bronze,Professional,Y
2920,Lily Bassett,2460 Tanager Court,Canada,Cliffside,7/21/1923,M,$30K - $50K,2,F,Partial College,3/5/1992,Bronze,Professional,Y
2921,Grace McLaughlin,1992 Hidden Oak Ct,USA,Spokane,10/1/1954,S,$30K - $50K,4,F,High School Degree,5/1/1990,Bronze,Manual,Y
2922,Billy Duran,7159 Shell Circle,USA,Seattle,11/22/1932,M,$110K - $130K,1,M,High School Degree,2/12/1994,Bronze,Professional,Y
2923,Francis Bradshaw,6946 Ridge Circle,USA,Renton,10/26/1956,M,$30K - $50K,3,M,Partial College,9/11/1993,Golden,Professional,N
2924,Tammy Schwairy,5023 Scenic Avenue,USA,Bremerton,8/16/1951,S,$30K - $50K,5,M,Partial College,10/12/1991,Bronze,Manual,N
2925,Heidi Browne,5064 Greendell Rd,USA,Milwaukie,9/15/1940,S,$30K - $50K,0,M,Partial College,6/10/1994,Bronze,Skilled Manual,N
2926,Linda Blaine,6051 Bellows Ct,Mexico,Tlaxiaco,8/6/1922,M,$10K - $30K,0,F,Partial High School,2/26/1992,Normal,Manual,N
2927,Mary Hayes,6345 Fox Way,USA,Bellflower,5/14/1925,M,$30K - $50K,4,M,High School Degree,7/21/1992,Golden,Manual,Y
2928,Mary Tate,7587 Providence Dr,USA,Kirkland,6/23/1920,M,$10K - $30K,1,M,Partial High School,7/8/1994,Normal,Skilled Manual,N
2929,Dianne Bagno,792 Myrtle Drive,USA,San Diego,11/5/1963,S,$70K - $90K,4,M,Bachelors Degree,6/24/1992,Bronze,Professional,N
2930,Everett Wallace,6975 Olivera Road,USA,San Diego,9/19/1950,S,$70K - $90K,5,F,Partial High School,7/6/1993,Bronze,Professional,N
2931,W. Winsor,3089 Hayes Court,Canada,Langford,11/21/1920,S,$10K - $30K,5,F,High School Degree,2/9/1993,Normal,Skilled Manual,N
2932,Don Barile,4839 Belle Dr,USA,Berkeley,9/16/1938,S,$10K - $30K,4,F,Partial High School,2/11/1993,Normal,Skilled Manual,N
2933,Richard Belding,1207 Erie Dr,USA,Imperial Beach,2/14/1942,S,$90K - $110K,1,F,Partial High School,11/12/1991,Bronze,Professional,Y
2934,Kamal Hathi,5866 Harvard Court,USA,Redmond,5/11/1914,M,$10K - $30K,1,M,Partial High School,10/27/1990,Normal,Skilled Manual,Y
2935,Cleo Tatman,2489 Dianda Drive,USA,Santa Cruz,5/18/1933,S,$70K - $90K,2,M,High School Degree,12/15/1991,Bronze,Professional,Y
2936,Philip Hawley,7402 Oakgrove Rd,USA,Coronado,6/4/1950,S,$70K - $90K,3,F,Bachelors Degree,5/27/1994,Bronze,Professional,N
2937,Howard Reetz,6934 Dos Encinas,Canada,Royal Oak,9/19/1956,M,$70K - $90K,3,M,Bachelors Degree,3/21/1993,Golden,Professional,Y
2938,Charles Petersen,2102 W. th Street,USA,Daly City,3/26/1953,M,$90K - $110K,2,M,Bachelors Degree,11/13/1991,Bronze,Professional,Y
2939,Patricia Spirek,1889 Stimel Drive,Canada,Oak Bay,2/11/1951,M,$70K - $90K,0,M,Bachelors Degree,3/8/1992,Golden,Management,Y
2940,Mary Carrillo,9965 Via Doble,Canada,Langford,8/26/1978,M,$50K - $70K,3,M,Bachelors Degree,9/20/1990,Silver,Professional,Y
2941,Norene Hayes,2662 Limewood Place,USA,Lemon Grove,7/6/1941,S,$70K - $90K,0,M,Bachelors Degree,2/15/1990,Bronze,Professional,Y
2942,Charles Stanley,994 Costanza Drive,USA,Olympia,3/21/1955,S,$30K - $50K,3,F,High School Degree,8/15/1993,Bronze,Manual,N
2943,Roberta Freese,3944 Kingsford Dr,USA,Oakland,8/27/1920,S,$50K - $70K,2,M,Bachelors Degree,1/18/1991,Bronze,Professional,N
2944,Jennifer Norick,2530 Spring Hill Road,USA,Burien,8/16/1959,M,$50K - $70K,2,M,Bachelors Degree,9/2/1992,Bronze,Professional,Y
2945,Terry Brunie,8389 Richard Ave.,Canada,N. Vancouver,7/12/1952,S,$50K - $70K,3,F,Bachelors Degree,7/26/1993,Bronze,Professional,N
2946,Margaret McCarthy,9884 S. Villa Way,Canada,N. Vancouver,4/7/1913,S,$110K - $130K,2,M,Bachelors Degree,5/6/1991,Bronze,Professional,Y
2947,Andrew Stewart,3344 Arguello Blvd.,USA,Tacoma,3/9/1955,M,$70K - $90K,1,F,High School Degree,8/6/1993,Normal,Professional,Y
2948,Nina Medina,7748 Rose Ann Ave,USA,Concord,9/1/1935,S,$30K - $50K,3,M,High School Degree,7/16/1991,Bronze,Manual,Y
2949,Henrietta Simmons,1462 Westcliffe Place,Canada,Metchosin,12/7/1913,S,$30K - $50K,4,F,Partial College,7/5/1992,Bronze,Clerical,N
2950,Felicia Larsen,6120 Appia Court,Mexico,Tlaxiaco,8/26/1949,M,$50K - $70K,2,F,High School Degree,3/16/1993,Silver,Manual,Y
2951,Brad McWherter,2743 Veale Ave,USA,Chula Vista,2/19/1918,M,$30K - $50K,3,F,High School Degree,4/25/1991,Silver,Manual,Y
2952,Edward Gilliam,313 Park Highlands,USA,Yakima,2/13/1979,S,$30K - $50K,1,F,High School Degree,4/8/1992,Bronze,Manual,Y
2953,Linda Springs,7188 Viewpoint Ct,USA,Renton,12/26/1947,M,$70K - $90K,1,M,Partial High School,2/10/1991,Bronze,Professional,N
2954,Bryan Kelley,5012 Freda Drive,Mexico,Guadalajara,6/14/1918,S,$90K - $110K,3,F,Graduate Degree,4/15/1994,Bronze,Professional,Y
2955,Robert Stafford,4798 MacAlvey Drive,USA,Newport Beach,12/24/1948,S,$10K - $30K,0,F,Partial High School,6/19/1993,Normal,Skilled Manual,Y
2956,Glenna Archilla,2876 Morgan Territory Road,USA,Woodland Hills,3/8/1937,M,$110K - $130K,1,F,High School Degree,9/1/1993,Bronze,Professional,Y
2957,Eleanor Terrazas,2916 Candelero Place,USA,Arcadia,11/13/1932,S,$150K +,3,M,Bachelors Degree,9/21/1991,Silver,Professional,Y
2958,Nancy Cunningham,1248 Tanager Cir,USA,El Cajon,3/25/1978,M,$50K - $70K,1,M,Bachelors Degree,9/4/1993,Bronze,Professional,N
2959,George Stone,5444 Bohon Circle,Mexico,San Andres,4/28/1975,S,$70K - $90K,4,F,Bachelors Degree,10/4/1993,Bronze,Professional,Y
2960,Linda Hibbits,6685 Norris Court,USA,Fremont,4/26/1918,S,$50K - $70K,2,M,Bachelors Degree,3/13/1990,Silver,Management,N
2961,Yvonne Muniz,9889 Loveridge Circle,USA,Downey,2/3/1955,S,$30K - $50K,4,F,High School Degree,11/21/1992,Silver,Skilled Manual,Y
2962,Pauline Gramm,1386 Eastgate,USA,Torrance,4/11/1936,S,$30K - $50K,2,M,Partial College,9/9/1993,Normal,Skilled Manual,N
2963,Dora Whittington,4844 Spring Water St,USA,Downey,2/19/1912,S,$90K - $110K,4,M,Graduate Degree,8/6/1993,Bronze,Management,N
2964,Betti Smith,9249 Martin St,USA,Issaquah,4/8/1924,M,$30K - $50K,0,F,High School Degree,3/14/1993,Bronze,Manual,Y
2965,John Young,5617 Landana Dr,USA,Bellingham,4/12/1934,M,$30K - $50K,4,F,Partial High School,3/11/1993,Silver,Manual,Y
2966,Christine Jenning,277 South Royal Links,USA,Tacoma,7/2/1976,S,$50K - $70K,2,F,High School Degree,7/19/1991,Golden,Skilled Manual,N
2967,Harold Stout,6899 Jacqueline Way,Canada,Metchosin,12/4/1919,S,$30K - $50K,1,M,Partial High School,4/13/1992,Bronze,Skilled Manual,N
2968,Barbara Gambrel,1813 Kaski Ln,USA,Lebanon,9/22/1942,S,$30K - $50K,5,M,High School Degree,2/20/1991,Bronze,Skilled Manual,N
2969,Korri Shipley,1345 Prospect Street,USA,Lakewood,10/25/1925,S,$10K - $30K,1,M,Partial High School,7/19/1991,Normal,Skilled Manual,N
2970,Barbara Cleary,6512 Bola Raton Court,USA,El Cajon,4/21/1940,M,$10K - $30K,3,M,Partial High School,8/15/1993,Normal,Manual,Y
2971,Roberta Sellers,6299 Elmonte Drive,USA,Novato,3/17/1920,M,$30K - $50K,4,F,Partial College,6/17/1991,Golden,Clerical,Y
2972,Janis Arnone,4376 Golf Club Road,USA,Redwood City,5/10/1954,S,$70K - $90K,4,M,Bachelors Degree,5/23/1992,Bronze,Management,N
2973,Wendy Griffin,4417 W. Watson Court,USA,Kirkland,3/20/1927,S,$50K - $70K,5,M,Bachelors Degree,5/24/1993,Bronze,Professional,N
2974,Lorraine Ardell,5404 Panoramic Ave,Mexico,Acapulco,6/12/1947,M,$30K - $50K,1,M,High School Degree,1/4/1992,Bronze,Skilled Manual,N
2975,Peter Owen,8354 Tice Valley Blv.,USA,National City,3/13/1976,M,$70K - $90K,2,F,Bachelors Degree,10/2/1990,Bronze,Professional,N
2976,Brenda Sluder,6939 E. th Street,USA,Newport Beach,10/8/1950,M,$30K - $50K,4,M,High School Degree,11/8/1994,Bronze,Skilled Manual,Y
2977,Chad Hanson,144 Castro Street,USA,Los Angeles,5/9/1950,S,$110K - $130K,4,M,Partial High School,5/10/1991,Bronze,Professional,Y
2978,Phil Buerger,1640 Walter Way,USA,Marysville,6/26/1975,S,$30K - $50K,1,F,Bachelors Degree,10/25/1992,Bronze,Professional,Y
2979,Diane Chaffin,7753 Liana Lane,Canada,Port Hammond,1/4/1913,M,$130K - $150K,4,F,Bachelors Degree,8/3/1991,Bronze,Professional,Y
2980,Connie Preece,9503 Clark Creek Lane,USA,Daly City,11/17/1957,M,$30K - $50K,4,F,High School Degree,11/9/1993,Golden,Manual,Y
2981,Lynn Azar,5871 Bryce Drive,USA,Yakima,8/18/1929,M,$110K - $130K,1,F,Bachelors Degree,8/2/1990,Bronze,Professional,Y
2982,Bambi Lyles,531 Leisure Lane,USA,Spring Valley,10/15/1971,M,$10K - $30K,2,M,Partial High School,10/19/1991,Normal,Skilled Manual,Y
2983,Donald Brown,7153 Bellord Ct,USA,Berkeley,11/14/1946,M,$50K - $70K,5,F,Bachelors Degree,5/10/1994,Bronze,Professional,Y
2984,Filemon Whitaker,2067 Black Point Pl,Mexico,Guadalajara,4/2/1931,M,$130K - $150K,2,F,High School Degree,1/26/1991,Silver,Professional,Y
2985,Marcella Peters,1599 Green Hill Rd,Canada,Ladner,3/2/1946,M,$30K - $50K,3,F,Partial High School,3/22/1993,Bronze,Manual,N
2986,Joanne Woodruff,9422 San Carlos Ave.,Mexico,Camacho,4/23/1924,S,$50K - $70K,4,M,High School Degree,12/5/1992,Silver,Skilled Manual,Y
2987,Aurelia Olguin,9208 West Rd,USA,Marysville,2/2/1917,S,$30K - $50K,2,M,High School Degree,4/22/1993,Bronze,Skilled Manual,N
2988,Stephen Potter,4630 Adobe Dr,USA,Seattle,12/19/1913,M,$30K - $50K,1,M,High School Degree,3/10/1993,Bronze,Manual,Y
2989,Karen Smith,3378 Coggins Drive,USA,Berkeley,1/19/1972,M,$30K - $50K,1,M,Partial College,10/8/1991,Bronze,Skilled Manual,Y
2990,John Allen,1710 View Dr,Mexico,Mexico City,11/9/1954,M,$30K - $50K,2,M,Partial College,3/13/1993,Bronze,Management,Y
2991,Sheryl Wolters,4660 Cape Cod Way,USA,Woodland Hills,8/17/1957,S,$130K - $150K,1,F,High School Degree,10/18/1993,Bronze,Management,Y
2992,Mary Kinnaird,5901 May Rd,Canada,Oak Bay,4/23/1945,M,$50K - $70K,3,F,Bachelors Degree,8/21/1991,Golden,Professional,Y
2993,Bonnie Szynskie,9105 Jacobsen Street,USA,Imperial Beach,6/22/1977,S,$70K - $90K,1,M,Partial High School,10/21/1994,Bronze,Professional,N
2994,Elizabeth Cartan,602 Columbia River Ct,USA,Imperial Beach,4/9/1964,M,$30K - $50K,1,M,Partial College,11/4/1990,Bronze,Skilled Manual,Y
2995,Frances Bennett,4060 Roundtree Court,Mexico,Santa Anita,9/22/1946,M,$130K - $150K,2,M,Partial College,3/22/1994,Golden,Professional,Y
2996,"Emmett Taylor, Jr.",8465 Kim Court,USA,Albany,5/6/1952,M,$10K - $30K,4,F,Partial High School,5/9/1991,Normal,Skilled Manual,Y
2997,Melphia Borges,4833 Heather Pl,USA,Issaquah,2/11/1972,M,$10K - $30K,4,M,Partial High School,7/19/1991,Normal,Skilled Manual,N
2998,Phyllis Gonzales,6837 Rosemarie Place,Mexico,Merida,10/21/1964,M,$130K - $150K,4,M,Partial High School,3/22/1994,Bronze,Professional,Y
2999,Judith Nopier,6115 Glenside Court,USA,Concord,10/2/1913,S,$50K - $70K,5,F,Bachelors Degree,8/21/1990,Bronze,Management,N
3000,Dante Taylor,1029 Birchwood Dr,USA,Olympia,11/14/1930,S,$30K - $50K,1,M,High School Degree,12/7/1994,Normal,Skilled Manual,N
3001,Paul Fitzmorris,7905 Nottingham Place,USA,Woodburn,9/23/1919,M,$30K - $50K,1,F,High School Degree,10/27/1993,Bronze,Manual,N
3002,Carolyn Dowdell,5728 Alum Rock Drive,Mexico,Santa Anita,6/13/1929,S,$110K - $130K,0,M,Partial College,4/8/1991,Bronze,Management,Y
3003,Kerry Fitzgerald,5515 West Boyd Rd,USA,Bellflower,4/1/1963,S,$50K - $70K,2,F,Bachelors Degree,7/3/1992,Bronze,Management,Y
3004,Louise Moore,3592 Ada Dr,USA,Downey,10/16/1921,S,$130K - $150K,1,F,Partial High School,2/15/1993,Silver,Management,Y
3005,Thomas Monkres,3633 Stratton Circle,USA,Beverly Hills,12/20/1957,S,$70K - $90K,4,M,Bachelors Degree,6/12/1993,Bronze,Management,N
3006,Raymond Hoskins,4620 Mountain Spring Road,USA,Lemon Grove,8/8/1971,M,$50K - $70K,3,M,Partial College,9/25/1993,Bronze,Skilled Manual,Y
3007,Glenda Bauer,4914 Sierra Drive,Canada,Sooke,1/13/1936,M,$50K - $70K,1,M,Bachelors Degree,3/28/1991,Normal,Management,Y
3008,John Sexauer,6155 Vist Oak Dr,Mexico,Tlaxiaco,2/3/1975,S,$50K - $70K,1,M,Bachelors Degree,7/28/1990,Bronze,Management,Y
3009,Marie Hackworth,9359 Smike Tree Court,USA,Burbank,11/26/1968,M,$130K - $150K,3,F,Partial College,6/25/1991,Bronze,Professional,Y
3010,Roland Aguilar,856 Summit View Dr,USA,Burbank,8/21/1930,S,$90K - $110K,3,M,Graduate Degree,7/16/1994,Bronze,Professional,Y
3011,Jack Collins,6969 Hobby Court,USA,Marysville,8/21/1931,M,$10K - $30K,2,F,Partial High School,6/5/1991,Normal,Manual,Y
3012,Howard Frost,8719 St. Peter Court,USA,El Cajon,5/26/1963,M,$70K - $90K,4,F,Bachelors Degree,5/15/1994,Golden,Professional,Y
3013,John Collier,5087 Arnold Drive,Canada,Langford,8/5/1942,M,$70K - $90K,3,F,Bachelors Degree,9/15/1992,Bronze,Professional,N
3014,Marie Little,9746 Hillsborough Ct,Mexico,Tixapan,4/24/1978,S,$30K - $50K,3,M,Partial High School,1/20/1992,Bronze,Manual,N
3015,Reginald Lyons,7615 Buena Vista,USA,Ballard,1/28/1959,S,$10K - $30K,1,F,Partial High School,2/17/1991,Normal,Manual,Y
3016,William Buxton,2529 Terrace Dr,Canada,Ladner,9/11/1937,S,$10K - $30K,1,F,High School Degree,3/27/1992,Normal,Skilled Manual,N
3017,Susan Armendariz,2061 Hillsborough Dr,USA,Sedro Woolley,3/16/1959,S,$30K - $50K,4,M,High School Degree,12/1/1990,Bronze,Manual,Y
3018,Barbara Bennett,7228 Sierra Ridge,USA,La Mesa,9/4/1930,M,$10K - $30K,3,M,Partial High School,3/6/1993,Normal,Manual,Y
3019,Doris Gettler,7015 Riverview Place,USA,W. Linn,3/14/1960,M,$10K - $30K,4,F,Partial High School,2/26/1992,Normal,Manual,N
3020,Henry Maxwell,5092 Second Street,USA,Woodburn,6/26/1950,M,$30K - $50K,1,F,Partial College,5/9/1992,Silver,Clerical,N
3021,Virginia Bell,7788 Olive St,USA,Spokane,1/16/1936,M,$50K - $70K,3,F,Bachelors Degree,8/12/1990,Bronze,Professional,N
3022,Dori Grando,6120 Berrellesa Street,USA,San Gabriel,8/12/1924,M,$10K - $30K,1,M,Partial High School,8/22/1992,Normal,Manual,Y
